FID,cnuc,nome_uc,area_ha,acao,tipo,satelite,obs,juliano,data,ano,mes_nome,mes_num,categoria,local,area_uc,area_ent,bioma,gr_nome,ngi,cr,GlobalID,Shape__Are,Shape__Len,Shape__Area,Shape__Length,ct
358508,0000.00.0157,PARNA das Sempre-Vivas,12.7068753098591,incendio,incendio,planet, ,165,6/15/2025 12:00:00 AM,2025,jun,06,incendio,interior,12.7068753098591,0,CERRADO,GR 4 - SUDESTE,-, ,,,,140964.862304688,1579.2860775989, 
358509,0000.00.0157,PARNA das Sempre-Vivas,39.7334836792421,incendio,incendio,planet, ,165,6/15/2025 12:00:00 AM,2025,jun,06,incendio,interior,39.7334836792421,0,CERRADO,GR 4 - SUDESTE,-, ,,,,440758.274414063,3443.6970459098, 
358510,0000.00.0284,PARNA dos Campos Amazônicos,277.122380034438,queima prescrita,manejo,planet,Queima do dia 11/06,163,6/16/2025 12:00:00 AM,2025,jun,06,manejo,interior,277.122380034438,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Humaitá,CR Porto V,,,,2852612.125,17728.4446106318,CT Porto Velho
358511,0000.00.0219,REVIS das Veredas do Oeste Baiano,31.2085779520595,queima controlada,manejo,planet,Queima entre os dias 20/06 e 23/06,172,6/24/2025 12:00:00 AM,2025,jun,06,manejo,interior,31.2085779520595,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,333540.8359375,2184.28206063305, 
358512,0000.00.0284,PARNA dos Campos Amazônicos,1.86953549664968,queima prescrita,manejo,planet,Queima do dia 11/06,163,6/16/2025 12:00:00 AM,2025,jun,06,manejo,interior,1.86953549664968,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Humaitá,CR Porto V,,,,19244.5053710938,2228.37475508497,CT Porto Velho
358513,0000.00.0139,PARNA da Chapada dos Veadeiros,104.206482337485,gestao de ignicao antropica,manejo,planet,Queima do dia 14/06,166,6/15/2025 12:00:00 AM,2025,jun,06,manejo,interior,104.206482337485,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1113822.62353516,9845.89588858834, 
358514,0000.00.0144,PARNA da Serra da Canastra,582.027813995144,queima prescrita,manejo,planet,Queima do dia 12/06,164,6/16/2025 12:00:00 AM,2025,jun,06,manejo,interior,582.027813995144,0,CERRADO,GR 4 - SUDESTE,-, ,,,,6662014.09082031,21810.6246345858, 
358515,0000.00.0144,PARNA da Serra da Canastra,43.3855712271803,queima prescrita,manejo,planet,Queima do dia 12/06,164,6/16/2025 12:00:00 AM,2025,jun,06,manejo,interior,43.3855712271803,0,CERRADO,GR 4 - SUDESTE,-, ,,,,496572.317382813,4100.58710136728, 
358516,0000.00.0219,REVIS das Veredas do Oeste Baiano,16.2806439157494,incendio,incendio,planet, ,167,6/24/2025 12:00:00 AM,2025,jun,06,incendio,interior,16.2806439157494,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,174069.021484375,2315.59542042274, 
358517,0000.00.0076,ESEC Serra Geral do Tocantins,10.6843439278775,queima prescrita,manejo,planet,Queima do dia 28/04,119,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,10.6843439278775,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,111592.201171875,1527.69936692817, 
358518,0000.00.0076,ESEC Serra Geral do Tocantins,8.28146640674285,incendio,incendio,planet, ,44,3/7/2025 12:00:00 AM,2025,mar,03,incendio,interior,8.28146640674285,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,86594.9658203125,1972.61633914357, 
358519,0000.00.0144,PARNA da Serra da Canastra,229.312141444793,queima prescrita,manejo,planet,Queima do dia 12/06,164,6/16/2025 12:00:00 AM,2025,jun,06,manejo,interior,229.312141444793,0,CERRADO,GR 4 - SUDESTE,-, ,,,,2624070.88183594,10674.8521963475, 
358520,0000.00.0023,APA do Planalto Central,6.32633824199959,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,6.32633824199959,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,68460.0009765625,1357.30646129768, 
358521,0000.00.0023,APA do Planalto Central,45.6502696752771,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,45.6502696752771,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,494021.638671875,6402.92248430471, 
358522,0000.00.0076,ESEC Serra Geral do Tocantins,54.9305284759687,queima controlada,manejo,planet,Queima do dia 04/04,95,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,54.9305284759687,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,572386.735351563,3353.98957088414, 
358523,0000.00.0023,APA do Planalto Central,46.6673360580545,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,46.6673360580545,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,505059.943359375,6351.59854322581, 
358524,0000.00.0023,APA do Planalto Central,30.2202937770281,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,30.2202937770281,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,327063.13671875,3280.58303913428, 
358525,0000.00.0023,APA do Planalto Central,26.2601049949763,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,26.2601049949763,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,284209.2890625,3135.98162724754, 
358526,0000.00.0023,APA do Planalto Central,4.71120887804088,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,4.71120887804088,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,50988.37109375,1204.01718763834, 
358527,0000.00.0023,APA do Planalto Central,9.06409216519779,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,9.06409216519779,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,98096.2880859375,2090.38874875128, 
358528,0000.00.0023,APA do Planalto Central,4.67169866583103,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,4.67169866583103,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,50557.9990234375,1168.74095017292, 
358529,0000.00.0023,APA do Planalto Central,413.490481149178,incendio,incendio,planet, ,167,6/17/2025 12:00:00 AM,2025,jun,06,incendio,interior,413.490481149178,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,4474177.90820313,38592.3455466457, 
358530,0000.00.0219,REVIS das Veredas do Oeste Baiano,33.6432484061372,queima controlada,manejo,planet,Queima entre os dias 20/06 e 23/06,172,6/24/2025 12:00:00 AM,2025,jun,06,manejo,interior,33.6432484061372,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,359763.399902344,8646.62614882241, 
358531,0000.00.0219,REVIS das Veredas do Oeste Baiano,3.5423166272469,queima controlada,manejo,planet,Queima do dia 23/06,175,6/24/2025 12:00:00 AM,2025,jun,06,manejo,interior,3.5423166272469,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,37836.9604492188,925.101471571268, 
358532,0000.00.0219,REVIS das Veredas do Oeste Baiano,22.826380977092,queima controlada,manejo,planet,Queima do dia 23/06,175,6/24/2025 12:00:00 AM,2025,jun,06,manejo,interior,22.826380977092,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,243824.109375,2902.50755076138, 
358533,0000.00.0219,REVIS das Veredas do Oeste Baiano,34.0089614684732,queima controlada,manejo,planet,Queima entre os dias 20/06 e 23/06,172,6/24/2025 12:00:00 AM,2025,jun,06,manejo,interior,34.0089614684732,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,363550.415527344,5687.23569862773, 
358534,0000.00.0219,REVIS das Veredas do Oeste Baiano,101.002028544132,queima controlada,manejo,planet,Queima entre os dias 20/06 e 23/06,172,6/24/2025 12:00:00 AM,2025,jun,06,manejo,interior,101.002028544132,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,1079304.08886719,7202.04819186277, 
358535,0000.00.0076,ESEC Serra Geral do Tocantins,704.905542711846,queima controlada,manejo,planet,Queima do dia 19/04,110,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,704.905542711846,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,7352905.02832031,26847.2720222909, 
358536,0000.00.0076,ESEC Serra Geral do Tocantins,3.15443528991934,queima controlada,manejo,planet,Queima do dia 21/05,142,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,3.15443528991934,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,32870.2416992188,773.767087437539, 
358537,0000.00.0076,ESEC Serra Geral do Tocantins,0.737196279467099,queima controlada,manejo,planet,Queima do dia 21/05,142,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,0.737196279467099,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,7681.9072265625,377.426837865495, 
358538,0000.00.0076,ESEC Serra Geral do Tocantins,2.96496149123982,queima controlada,manejo,planet,Queima do dia 21/05,142,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,2.96496149123982,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,30896.3803710938,788.391889007516, 
358539,0000.00.0168,PARNA do Araguaia,32.1134072728814,queima prescrita,manejo,planet,Queima do dia 26/06. Operação conjunta entre ICMBio e IBAMA.,178,6/29/2025 12:00:00 AM,2025,jun,06,manejo,interior,32.1134072728814,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,335660.068359375,2701.22725835145, 
358540,0000.00.0076,ESEC Serra Geral do Tocantins,871.581640841162,queima prescrita,manejo,planet,Queima do dia 07/04,98,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,871.581640841162,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,9095202.65527344,44102.119858283, 
358541,0000.00.0076,ESEC Serra Geral do Tocantins,30.1767082086706,queima prescrita,manejo,planet,Queima do dia 20/05,140,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,30.1767082086706,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,314532.127441406,2599.91996747492, 
358542,0000.00.0076,ESEC Serra Geral do Tocantins,882.49844362684,queima prescrita,manejo,planet,Queima do dia 07/04,98,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,882.49844362684,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,9211780.078125,33552.0668517562, 
358543,0000.00.0076,ESEC Serra Geral do Tocantins,27.2162555001562,queima controlada,manejo,planet,Queima do dia 08/04,99,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,27.2162555001562,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,284082.525390625,2785.17513369825, 
358544,0000.00.0076,ESEC Serra Geral do Tocantins,71.51059670075,queima prescrita,manejo,planet,Queima do dia 07/04,98,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,71.51059670075,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,746250.803710938,5920.46082970022, 
358545,0000.00.0076,ESEC Serra Geral do Tocantins,10.2244562457431,queima controlada,manejo,planet,Queima do dia 09/04,100,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,10.2244562457431,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,106504.442382813,2182.97531575729, 
358546,0000.00.0076,ESEC Serra Geral do Tocantins,67.7482120906151,queima controlada,manejo,planet,Queima do dia 21/05,142,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,67.7482120906151,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,705994.494140625,7320.63939065719, 
358547,0000.00.0272,PARNA da Chapada das Mesas,576.556123115927,queima prescrita,manejo,planet,Queima do dia 12/05,133,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,576.556123115927,0,CERRADO,GR 2 - NORDESTE,-, ,,,,5896280.859375,33665.80298629,CT Fortaleza
358548,0000.00.0272,PARNA da Chapada das Mesas,298.0707967541,queima prescrita,manejo,planet,Queima do dia 12/05,133,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,298.0707967541,0,CERRADO,GR 2 - NORDESTE,-, ,,,,3048469.63061523,15341.9623062627,CT Fortaleza
358549,0000.00.0272,PARNA da Chapada das Mesas,197.671763497173,queima prescrita,manejo,planet,Queima do dia 14/05,135,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,197.671763497173,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2021811.8125,8219.23473287927,CT Fortaleza
358550,0000.00.0272,PARNA da Chapada das Mesas,116.880419275691,queima prescrita,manejo,planet,Queima do dia 12/05,133,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,116.880419275691,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1195556.14160156,10430.5276253687,CT Fortaleza
358551,0000.00.0272,PARNA da Chapada das Mesas,33.7937398458959,queima controlada,manejo,planet,Queima do dia 15/05,136,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,33.7937398458959,0,CERRADO,GR 2 - NORDESTE,-, ,,,,345684.465332031,4358.20105270268,CT Fortaleza
358552,0000.00.0272,PARNA da Chapada das Mesas,13.055956286982,queima prescrita,manejo,planet,Queima do dia 09/05,130,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,13.055956286982,0,CERRADO,GR 2 - NORDESTE,-, ,,,,133545.504638672,2176.7534696915,CT Fortaleza
358553,0000.00.0272,PARNA da Chapada das Mesas,177.949849179537,queima controlada,manejo,planet,Queima do dia 15/05,136,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,177.949849179537,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1820384.79077148,9796.48827657155,CT Fortaleza
358554,0000.00.0272,PARNA da Chapada das Mesas,56.1847579091433,queima controlada,manejo,planet,Queima do dia 15/05,136,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,56.1847579091433,0,CERRADO,GR 2 - NORDESTE,-, ,,,,574785.739257813,4425.6942843051,CT Fortaleza
358555,0000.00.0024,APA Meandros do Rio Araguaia,34.4216772550389,incendio,incendio,planet, ,325,11/30/2025 12:00:00 AM,2025,nov,11,incendio,interior,34.4216772550389,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,365056.026855469,2581.23926426173, 
358556,0000.00.0024,APA Meandros do Rio Araguaia,277.027236138018,incendio,incendio,planet, ,325,11/30/2025 12:00:00 AM,2025,nov,11,incendio,interior,277.027236138018,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,2935911.82128906,10688.6429165716, 
358557,0000.00.0272,PARNA da Chapada das Mesas,38.2449496066163,queima controlada,manejo,planet,Queima do dia 15/05,136,5/15/2025 12:00:00 AM,2025,mai,05,manejo,interior,38.2449496066163,0,CERRADO,GR 2 - NORDESTE,-, ,,,,391253.671142578,2973.68453143976,CT Fortaleza
358558,0000.00.0024,APA Meandros do Rio Araguaia,136.93049018712,incendio,incendio,planet, ,325,11/30/2025 12:00:00 AM,2025,nov,11,incendio,interior,136.93049018712,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,1451329.53076172,6338.58762839628, 
358559,0000.00.0069,ESEC do Seridó,29.7077496007625,incendio,incendio,planet, ,328,12/2/2025 12:00:00 AM,2025,dez,12,incendio,interior,29.7077496007625,0,CAATINGA,GR 2 - NORDESTE,-, ,,,,302992.8515625,2541.20873646984,CT Fortaleza
358560,0000.00.0168,PARNA do Araguaia,127.844102506942,queima prescrita,manejo,planet,Queima entre os dias 03/07 e 04/07. Operação conjunta entre ICMBio e IBAMA,184,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,127.844102506942,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1334130.6796875,11872.3331072232, 
358561,0000.00.0085,FLONA de Balata-Tufari,4.81598909685748,incendio,incendio,planet, ,310,12/8/2025 12:00:00 AM,2025,dez,12,incendio,interior,4.81598909685748,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Porto Velho,CR Porto V,,,,49136.2241210938,1117.87557992466,CT Porto Velho
358562,0000.00.0168,PARNA do Araguaia,116.47659861979,queima prescrita,manejo,planet,Queima do dia 08/07. Operação conjunta entre ICMBio e IBAMA,189,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,116.47659861979,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1217382.45605469,8323.29912633141, 
358563,0000.00.0168,PARNA do Araguaia,147.171730501792,queima prescrita,manejo,planet,Queima do dia 08/07. Operação conjunta entre ICMBio e IBAMA,189,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,147.171730501792,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1536032.3046875,8828.35649297275, 
358564,0000.00.0168,PARNA do Araguaia,7.9002895899379,queima prescrita,manejo,planet,Queima do dia 08/07. Operação conjunta entre ICMBio e IBAMA,189,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,7.9002895899379,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,82487.5532226563,1869.59885009024, 
358565,0000.00.0168,PARNA do Araguaia,5.05328176896342,queima prescrita,manejo,planet,Queima do dia 08/07. Operação conjunta entre ICMBio e IBAMA,189,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,5.05328176896342,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,52758.2685546875,1527.03585485074, 
358566,0000.00.0168,PARNA do Araguaia,8.70809310494979,queima prescrita,manejo,planet,Queima do dia 08/07. Operação conjunta entre ICMBio e IBAMA,189,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,8.70809310494979,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,90912.326171875,2657.49674538085, 
358567,0000.00.0168,PARNA do Araguaia,10.9465000424188,queima prescrita,manejo,planet,Queima do dia 08/07. Operação conjunta entre ICMBio e IBAMA,189,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,10.9465000424188,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,114258.291992188,2022.53387827572, 
358568,0000.00.0168,PARNA do Araguaia,19.1543108584033,queima prescrita,manejo,planet,Queima do dia 09/07. Operação conjunta entre ICMBio e IBAMA,190,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,19.1543108584033,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,199765.577148438,2528.49934029234, 
358569,0000.00.0168,PARNA do Araguaia,67.2177880275491,queima prescrita,manejo,planet,Queima do dia 09/07. Operação conjunta entre ICMBio e IBAMA,190,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,67.2177880275491,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,700991.653320313,6566.07444334631, 
358570,0000.00.0168,PARNA do Araguaia,106.804269141182,queima prescrita,manejo,planet,Queima do dia 10/07. Operação conjunta entre ICMBio e IBAMA,191,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,106.804269141182,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1112354.64306641,9048.9155020488, 
358571,0000.00.0168,PARNA do Araguaia,674.997393030046,queima prescrita,manejo,planet,Queima do dia 11/07. Operação conjunta entre ICMBio e IBAMA,192,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,674.997393030046,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,7039133.69921875,34624.2656533385, 
358572,0000.00.0168,PARNA do Araguaia,14.2393397665866,queima prescrita,manejo,planet,Queima entre os dias 03/07 e 04/07. Operação conjunta entre ICMBio e IBAMA,184,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,14.2393397665866,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,148543.907226563,2029.79482816819, 
358573,0000.00.0168,PARNA do Araguaia,3.72225021815213,queima prescrita,manejo,planet,Queima entre os dias 03/07 e 04/07. Operação conjunta entre ICMBio e IBAMA,184,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,3.72225021815213,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,38829.1479492188,1166.29210553538, 
358574,0000.00.0168,PARNA do Araguaia,15.0382342596728,queima prescrita,manejo,planet,Queima entre os dias 03/07 e 04/07. Operação conjunta entre ICMBio e IBAMA,184,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,15.0382342596728,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,156912.393554688,2418.46618962334, 
358575,0000.00.0168,PARNA do Araguaia,34.3249445665261,queima prescrita,manejo,planet,Queima entre os dias 03/07 e 04/07. Operação conjunta entre ICMBio e IBAMA,184,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,34.3249445665261,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,358166.926757813,3004.80568505165, 
358576,0000.00.0168,PARNA do Araguaia,54.518305079559,queima prescrita,manejo,planet,Queima do dia 07/07. Operação conjunta entre ICMBio e IBAMA,188,7/13/2025 12:00:00 AM,2025,jul,07,manejo,interior,54.518305079559,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,568488.683105469,4597.97042401903, 
358577,0000.00.0138,PARNA da Chapada dos Guimaraes,19.024212615174,queima prescrita,manejo,planet,Queima do dia 07/07,191,7/14/2025 12:00:00 AM,2025,jul,07,manejo,interior,19.024212615174,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,205634.639648438,5546.21329168212,CT - GR3
358578,0000.00.0024,APA Meandros do Rio Araguaia,60.8018553078227,incendio,incendio,planet, ,333,12/22/2025 12:00:00 AM,2025,dez,12,incendio,interior,60.8018553078227,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,645085.390625,3979.94378989012, 
358579,0000.00.0138,PARNA da Chapada dos Guimaraes,27.2379479641559,queima prescrita,manejo,planet,Queima do dia 09/07,191,7/14/2025 12:00:00 AM,2025,jul,07,manejo,interior,27.2379479641559,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,294526.18359375,4915.76343471503,CT - GR3
358580,0000.00.0216,REBIO Nascentes da Serra do Cachimbo,20.0502894088778,incendio,incendio,planet, ,191,7/14/2025 12:00:00 AM,2025,jul,07,incendio,interior,20.0502894088778,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Serra do Cachimbo,CR Oeste d,,,,206490.119140625,2219.73054610038,CT Itaituba
358581,0000.00.0138,PARNA da Chapada dos Guimaraes,84.3760610547896,queima prescrita,manejo,planet,Queima do dia 08/07,191,7/14/2025 12:00:00 AM,2025,jul,07,manejo,interior,84.3760610547896,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,912557.55859375,10611.9884362766,CT - GR3
358582,0000.00.0146,PARNA da Serra das Confusões,76.5847356588622,incendio,incendio,planet, ,191,7/14/2025 12:00:00 AM,2025,jul,07,incendio,interior,76.5847356588622,0,CERRADO,GR 2 - NORDESTE,-, ,,,,790812.530273438,4339.18580932402,CT Fortaleza
358583,0000.00.0138,PARNA da Chapada dos Guimaraes,5.24642186230589,queima prescrita,manejo,planet,Queima do dia 10/07,191,7/14/2025 12:00:00 AM,2025,jul,07,manejo,interior,5.24642186230589,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,56721.462890625,1754.03244185014,CT - GR3
