system:index,B11,B12,B2,B3,B4,B8,burned,dnbr,nbr,ndmi,ndvi,ndwi,.geo
1_118,2988.0,1799.0,405.0,624.0,789.0,1983.0,1,0.14745322,0.03461229,-0.20681092,0.21387284,-0.5172147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.059009726592635,-13.80203043556177]}"
1_119,2448.0,1570.0,390.3333333333333,564.0,707.0,1762.25,1,0.12522803,0.05576642,-0.16266808,0.20478943,-0.51356405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.33955358982316,-13.884495778643942]}"
1_120,2284.0,1411.5,324.0,484.2,627.5,1670.8,1,0.31410187,0.025326697,-0.19081967,0.1883542,-0.53627795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.42201893290533,-14.033256789694136]}"
1_121,2250.5,1436.0,381.0,533.8,663.0,1627.2,1,0.020114452,0.054748602,-0.16237944,0.18900698,-0.50530577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.51903698359024,-13.922494515162198]}"
1_122,2507.3333333333335,1587.6666666666667,362.6666666666667,504.75,583.0,1683.8,1,0.07071615,0.033456773,-0.19982949,0.22436218,-0.5391213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.462443120690715,-13.886112746155357]}"
1_123,1938.5,1072.5,284.5,464.0,470.0,1961.5,1,0.15151528,0.28887472,0.001402589,0.32222626,-0.6225425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.17785683868165,-14.005768342000078]}"
1_124,2723.5,1626.6666666666667,373.0,561.3333333333334,747.3333333333334,1803.25,1,0.16803235,0.035435267,-0.20178731,0.18340611,-0.52678335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.535206658704396,-14.049426464808286]}"
1_125,2113.0,1285.25,337.0,513.6666666666666,600.0,1956.6666666666667,1,0.16653886,0.19738138,-0.04165439,0.25290057,-0.5782062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.309639690861985,-13.890963648689603]}"
1_126,3570.5,2159.0,631.5,903.0,1305.5,2827.5,1,0.3497047,0.12043319,-0.13939641,0.1684487,-0.49900407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.06062669410405,-13.831135850767243]}"
1_127,2687.0,2184.0,545.0,708.0,861.0,1941.0,1,0.3511122,-0.1648572,-0.23442046,0.09319899,-0.35912344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11156117071363,-13.949982962856255]}"
1_128,2399.375,1912.5,558.5,715.5,914.0,1729.6666666666667,1,0.21532476,-0.0786788,-0.19100079,0.11490609,-0.39420405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.63869257943497,-14.080957331280882]}"
1_129,2679.0,1532.0,485.0,689.0,963.0,2268.0,1,0.24218006,0.18402131,-0.093023255,0.17892976,-0.5266107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.117220557003584,-13.793945598004695]}"
1_130,2123.0,1517.3333333333333,319.0,505.75,753.0,1662.0,1,0.1719023,0.039413754,-0.13982393,0.16145383,-0.49920976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.77209239912671,-14.146444515493195]}"
2_0,2477.0,1602.0,393.0,557.0,678.5,1787.0,0,0.061323557,0.055110242,-0.15831949,0.20540623,-0.5221684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.48750611711765,-13.880453359865404]}"
2_1,2464.0,1556.0,385.0,550.0,683.0,1806.0,0,0.06922261,0.0743605,-0.1487681,0.20122324,-0.535699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.19887741633005,-13.970195056748945]}"
2_2,2143.0,1164.0,305.0,506.0,597.0,2163.0,0,0.18676856,0.3167819,0.017731357,0.29815304,-0.6067372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.01454312002872,-13.82224252945446]}"
2_3,2806.0,1689.0,410.42857142857144,636.5,815.3333333333333,1930.5,0,0.07100919,0.055190966,-0.1943126,0.18956888,-0.50170726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.48022976331628,-14.185251735767158]}"
2_4,1983.25,1120.5,257.6666666666667,428.0,436.5,2009.6666666666665,0,0.02510482,0.2918233,0.0146850785,0.32126522,-0.649976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58614113531397,-13.958876284169039]}"
2_5,2499.5,1706.6666666666667,369.0,490.5,639.25,1400.0,0,0.115385935,-0.11178881,-0.28787765,0.15114556,-0.47453448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.61605503427515,-14.047001013541164]}"
2_6,2790.25,1758.0,476.5,712.0,950.5,1974.9,0,0.08333334,0.05817905,-0.1678683,0.15732723,-0.46347484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.7494548539669,-14.04134162725121]}"
2_7,2155.5,1160.0,331.0,616.0,647.5,2371.5,0,0.059431046,0.34270194,0.052058738,0.28975797,-0.5900529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58129023277973,-13.95159993036767]}"
2_8,1715.0,811.0,257.4,484.8,377.0,2530.0,0,0.06728995,0.5088508,0.20191288,0.43412527,-0.6827586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.32500088222043,-14.013044695801446]}"
2_9,2650.0,1543.5,514.0,797.0,820.5,3028.5,0,0.042310208,0.33834282,0.078860685,0.2901961,-0.5885937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.40989167656972,-14.010619244534324]}"
2_10,2729.1666666666665,1663.3333333333335,361.66666666666663,548.8,795.5,1700.0,0,0.2529694,-0.017657217,-0.25228184,0.1495371,-0.49937966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.53358969119298,-14.005768342000078]}"
2_11,2361.0,1363.0,366.0,561.0,679.0,2078.0,0,0.1572112,0.21989991,-0.040296435,0.25767544,-0.57479876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.12287994329353,-13.928962385207859]}"
2_12,2223.916666666667,1579.0,398.25,565.8,648.0,1986.2727272727273,0,-0.025474675,0.11231678,-0.056356493,0.24157965,-0.5540118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.42686983543958,-14.000108955710125]}"
2_13,2955.0,1806.0,460.0,742.0,965.0,2320.5,0,0.19191457,0.12781934,-0.11774268,0.2112042,-0.51763576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.03071279514287,-13.68884270976271]}"
2_14,2337.5,1698.5,405.41666666666663,557.6666666666666,661.75,1701.5,0,0.107548766,-0.006746934,-0.16259871,0.18353654,-0.5091755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.4826552145834,-13.976662926794605]}"
2_15,2522.0,1512.5,375.0,608.0,729.0,2140.0,0,0.15869012,0.18395388,-0.08824973,0.26485154,-0.5496245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.09054059306523,-13.787477727959034]}"
2_16,2612.0,1544.5,490.5,758.0,972.0,2521.5,0,0.114842266,0.24205387,-0.025539016,0.20027575,-0.5324947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11075268695792,-13.99525805317588]}"
2_17,2373.0,1451.0,426.0,632.0,723.0,2183.0,0,0.14408165,0.23027226,-0.024793388,0.25013867,-0.5602066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.18594167623873,-14.012236212045739]}"
2_18,1769.0,843.0,232.5,482.5,407.5,2434.0,0,0.07250649,0.48539943,0.1747633,0.44157884,-0.6632521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.8990243487728,-14.161805706851638]}"
2_19,1758.75,812.0,221.0,480.0,351.0,2703.416666666667,0,0.07600725,0.53895795,0.21923688,0.47839507,-0.69906294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.68073373473176,-14.014661663312861]}"
2_20,1967.5,992.0,292.5,542.5,530.5,2444.0,0,0.05153373,0.43123472,0.11922594,0.3653578,-0.63619787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.069520015416835,-13.700969966098324]}"
2_21,2354.5,1466.3333333333333,369.0,513.0,568.5,1721.6666666666667,0,0.0526127,0.08349208,-0.15521957,0.22846442,-0.54226786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.43333770548524,-13.8691345872855]}"
2_22,2141.0,1323.0,304.0,464.5,531.0,1882.75,0,0.09945829,0.13168749,-0.09913111,0.24978584,-0.5902285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.66618102712902,-14.056702818609654]}"
2_23,2491.0,1472.5,432.0,610.5,760.0,2069.0,0,0.13460773,0.17318282,-0.073778056,0.23586616,-0.5444989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.13096478085061,-13.929770868963566]}"
2_24,2106.0,1153.0,344.0,554.0,580.0,2222.0,0,0.120123,0.3164098,0.043312103,0.30059722,-0.6086632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.19887741633005,-14.04134162725121]}"
2_25,2160.75,1323.5,356.0,567.0,588.0,2137.5,0,0.068792775,0.22974382,-0.012444798,0.3012572,-0.5794034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.23364221782547,-14.018704082091398]}"
2_26,2771.5,1642.0,434.5,678.0,816.0,2304.0,0,0.10417518,0.17513329,-0.07229011,0.24657792,-0.5401198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.066286080394,-13.676715453427096]}"
2_27,2357.5,1316.5,401.5,604.0,679.0,2231.5,0,0.17371106,0.25344074,-0.028145228,0.2729427,-0.5819092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.04769095401273,-13.926536933940737]}"
2_28,2396.0,1346.0,379.125,598.25,718.6666666666667,2123.1666666666665,0,0.13977626,0.21102941,-0.053684194,0.24760227,-0.56187654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.295086983259246,-13.916835128872245]}"
2_29,2235.0,1244.0,288.6666666666667,490.6666666666667,548.0,2140.6,0,0.17424527,0.24896398,-0.03631105,0.3131068,-0.61973256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3646165862501,-14.131891807890458]}"
2_30,2070.0,1060.0,247.0,475.0,498.0,2337.0,0,0.24022287,0.38256282,0.06961114,0.35868755,-0.6475441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.109135719446506,-14.036490724716966]}"
2_31,1962.0,1058.25,326.0,597.4,534.5,2442.6666666666665,0,0.16665995,0.3875366,0.09669581,0.34253967,-0.6004679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.52388788612449,-13.861049749728423]}"
2_32,2435.0,1652.0,392.0,567.0,628.0,1722.0,0,0.079145946,0.03373494,-0.16784203,0.19791667,-0.5076661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.795538428042235,-14.144019064226072]}"
2_33,2311.0,1509.0,366.5,549.0,636.0,1900.0,0,0.0913564,0.12791401,-0.096445546,0.23106061,-0.5563973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.66133012459478,-14.004151374488663]}"
2_34,2362.0,1343.0,386.0,637.0,664.0,2327.0,0,0.08317307,0.2743702,-6.844627E-4,0.2936577,-0.5736994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.00807524998306,-13.680757872205636]}"
2_35,1919.0,1049.0,296.0,487.0,488.0,2047.0,0,0.12753233,0.33223468,0.0491453,0.3247734,-0.6107595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.17058048488028,-14.005768342000078]}"
2_36,2727.0,1657.0,400.0,582.5,744.5,1965.0,0,0.13056156,0.083760686,-0.16152544,0.21041647,-0.5350877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.21343012393278,-13.973428991771774]}"
2_37,2101.5,1387.0,328.3333333333333,488.0,548.0,1758.5,0,0.03626369,0.12294684,-0.09550562,0.22995898,-0.5718232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.5788647815126,-13.993641085664464]}"
2_38,2245.5,1484.5,357.75,514.25,601.0,1750.3333333333335,0,0.057689317,0.085072525,-0.119077794,0.21947476,-0.5452919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.7494548539669,-14.10844577897494]}"
2_39,2050.0,1367.25,305.25,472.66666666666663,560.0,1717.5,0,0.09941971,0.12801945,-0.07464641,0.23257177,-0.5662784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.582098716535434,-13.97181202426036]}"
2_40,1785.0,1002.0,270.0,473.0,415.0,2257.0,0,-0.016204149,0.392733,0.11963424,0.36379018,-0.65443426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11236965446933,-13.966152637970406]}"
2_41,1386.0,572.0,151.0,354.0,200.0,2816.0,0,-0.012921095,0.65746963,0.33953112,0.58275396,-0.7692693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.648394384503455,-14.004959858244371]}"
2_42,2157.5,1123.0,284.5,557.5,554.0,2287.25,0,0.11032516,0.38275963,0.08107923,0.36495915,-0.6235085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.640309546946376,-13.911175742582293]}"
2_43,1916.0,946.0,242.0,471.0,418.0,2322.714285714286,0,0.08073461,0.43265682,0.1012424,0.4096,-0.6585452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.71630701998289,-14.03487375720555]}"
2_44,2381.5,1401.5,419.0,621.5,705.5,2232.5,0,0.1326251,0.22907925,-0.041479327,0.25504634,-0.5712369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11398662198075,-14.024363468381353]}"
2_45,2873.5,1620.5,453.5,690.0,991.0,2546.5,0,0.33700007,0.24382603,-0.056374583,0.22983444,-0.55522215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.21343012393278,-14.072064009968098]}"
2_46,1913.5,925.0,289.0,543.0,419.0,3016.0,0,0.0953421,0.5204139,0.21884678,0.45539916,-0.69981724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.17381441990311,-14.026788919648475]}"
2_47,2161.5,1134.0,300.5,523.5,530.5,2423.0,0,0.1007486,0.37779328,0.068354204,0.36329067,-0.6411878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11075268695792,-13.73896870261658]}"
2_48,2119.0,1123.0,329.5,553.0,618.3333333333334,2233.8571428571427,0,0.09254897,0.33120707,0.033597358,0.27844122,-0.6071164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.5255048536359,-13.870751554796914]}"
2_49,2563.0,1789.5,395.0,525.0,662.5,1462.5,0,0.043433975,-0.103109725,-0.27486542,0.16159298,-0.4749948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.666989510884726,-14.042958594762625]}"
2_50,2665.0,1530.5,404.5,682.5,804.5,2298.5,0,0.063300535,0.20776124,-0.06462878,0.26317328,-0.54023236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.09296604433236,-13.67590696967139]}"
2_51,2471.0,1434.0,480.0,768.0,825.0,2534.0,0,0.083497286,0.29825476,0.01896691,0.24720894,-0.5352829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.85940864474313,-14.146444515493195]}"
2_52,2316.3333333333335,1577.0,364.3333333333333,508.3333333333333,608.0,1553.5,0,0.05197757,-0.006272796,-0.1948776,0.205074,-0.507722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.43414618924095,-14.15129541802744]}"
2_53,1840.0,1016.6666666666666,266.0,471.2,469.3333333333333,2472.8,0,0.13041118,0.39246467,0.108989,0.3569866,-0.65576845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.7389445651427,-14.068021591189561]}"
2_54,2359.0,1442.0,368.0,553.5,622.0,1981.0,0,0.101057306,0.14912097,-0.09045519,0.25624213,-0.5578845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36219113498297,-13.939472674032057]}"
2_55,2474.3333333333335,1667.6666666666667,330.6666666666667,448.0,572.5,1369.6,0,0.13213982,-0.10917394,-0.2928317,0.15876028,-0.4994824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.46567705571354,-13.976662926794605]}"
2_56,2581.0,2035.5,444.5,577.4,693.0,1539.9333333333334,0,0.062223524,-0.13407981,-0.25061125,0.1525998,-0.4524207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.48831460087335,-13.98151382932885]}"
2_57,2456.5,1404.25,348.5,523.5,600.5,1982.8,0,0.06719394,0.17325905,-0.09869488,0.27029485,-0.5757543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.385637163898494,-13.873177006064036]}"
2_58,2174.5,1050.0,264.5,505.5,515.5,2655.5,0,0.18862793,0.43767837,0.120630115,0.4274226,-0.6711375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.09377452808806,-13.764840182799222]}"
2_59,2337.0,1392.0,366.5,604.3333333333334,708.0,2203.0,0,0.19107538,0.22985485,-0.034785483,0.25592685,-0.5597703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.628182290610766,-13.900665453758094]}"
2_60,2737.0,2022.5,734.0,962.0,1043.5,2406.75,0,-0.030591503,0.07962032,-0.055958387,0.15925771,-0.40455502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.461634636935,-14.122998486577675]}"
2_61,2502.0,1672.0,457.6666666666667,643.0,782.0,1923.0,0,0.16619977,0.026549844,-0.15279254,0.17914256,-0.48495457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44950738059939,-14.042150111006919]}"
2_62,1668.25,803.0,164.0,388.5,322.0,2347.5,0,0.09845111,0.49648562,0.17564036,0.47175315,-0.7143969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58129023277973,-13.887729713666772]}"
2_63,2769.166666666667,1969.5,527.0,762.0,1032.5,1894.8,0,0.19230813,-0.017136402,-0.18973522,0.1337936,-0.42814144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.49235701965189,-13.973428991771774]}"
2_64,2491.5,1475.0,357.0,533.5,708.0,1792.5,0,0.14265063,0.08724023,-0.16727538,0.20263803,-0.53205943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.20857922139854,-14.021129533358522]}"
2_65,2521.0,1432.0,338.0,572.0,647.0,2252.0,0,0.21208385,0.21697849,-0.06297338,0.28853267,-0.5854015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.04041460021136,-13.67914090469422]}"
2_66,2159.0,1501.5,425.5,736.5,811.0,2250.25,0,0.1014225,0.19431137,0.0010147098,0.23421764,-0.49693564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.7494548539669,-14.13835967793612]}"
2_67,2109.5,1068.5,291.5,547.5,526.5,2642.0,0,0.13430044,0.43394747,0.12334297,0.38387573,-0.6601647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58129023277973,-13.94513206032201]}"
2_68,2261.0,1207.0,353.0,601.5,609.5,2284.4,0,0.08999413,0.3310585,0.036567323,0.3079756,-0.59816384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.532781207437274,-13.873177006064036]}"
2_69,1514.0,762.6666666666666,226.4,467.125,365.14285714285717,2407.0,0,-0.0054377913,0.5189831,0.22199157,0.40748706,-0.67291635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.30883120710627,-13.921686031406491]}"
2_70,2213.0,1412.0,348.3333333333333,538.1428571428571,619.3333333333334,1980.3333333333333,0,0.11006072,0.16317734,-0.059347108,0.24878049,-0.5677516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.38887109892132,-13.992024118153049]}"
2_71,2417.0,1547.6666666666667,394.0,564.75,657.5,1815.8333333333335,0,0.09737085,0.077878594,-0.14057128,0.21762556,-0.52324563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36057416747156,-13.940281157787764]}"
2_72,2512.0,1367.5,427.5,713.3,759.6666666666666,3068.0,0,0.19352654,0.36996338,0.10217815,0.3388818,-0.6233766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.32742633348755,-14.152912385538855]}"
2_73,2272.0,1428.5,345.1333333333333,508.4,587.0,1850.25,0,0.08510129,0.12410617,-0.10296382,0.2421064,-0.5647077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.57967326526831,-14.098743973906448]}"
2_74,2067.0,1033.0,202.0,462.0,406.0,2576.0,0,0.19779906,0.43438396,0.12976755,0.4636724,-0.6884735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.125305394560655,-14.024363468381353]}"
2_75,2669.5,1527.0,437.5,661.5,822.5,2283.5,0,0.123375475,0.19382378,-0.07769638,0.20828411,-0.5556101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.814133554423506,-14.105211843952109]}"
2_76,2222.75,1241.8333333333333,280.0,499.625,521.3333333333334,2136.4,0,0.16989723,0.3047388,0.027245415,0.32078665,-0.62975854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.282151243167924,-13.86509216850696]}"
2_77,1453.0,636.0,163.0,358.5,222.0,2636.666666666667,0,0.021445215,0.6133526,0.28668633,0.5551731,-0.75564915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.698520377357326,-14.04134162725121]}"
2_78,2261.0,1310.0,390.0,588.5,649.0,2171.8333333333335,0,0.094329685,0.24266666,-0.01641651,0.2600254,-0.5755539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.43495467299665,-14.036490724716966]}"
2_79,2056.0,1156.25,293.0,489.5,514.5,1978.4285714285713,0,0.08253908,0.26651242,-0.009305669,0.30392602,-0.6025796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44546496182085,-14.203038378392725]}"
2_80,2171.5,1248.5,309.75,457.75,598.5,1752.0,0,0.12648466,0.17415357,-0.09404303,0.2399149,-0.5862042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.710647633692936,-14.12138151906626]}"
2_81,2632.0,1565.0,339.75,523.5,699.0,1718.75,0,0.20517053,0.022817345,-0.23087077,0.17242964,-0.51325077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.61848048554227,-14.110062746486355]}"
